citation_id,citation_label,date_year,protocol_ids,study_name,study_acronym,study_type,disease_phenotype,primary_research_focus,funding_source,award_num,foa
661,PerryB2022a,2022,,,,,Alzheimer Disease|Cognition|Cognitive Dysfunction|Cognitive Reserve,,"NIA NIH HHS,NIA NIH HHS,NCATS NIH HHS,NIA NIH HHS,NIA NIH HHS","R01 AG070931,P30 AG010133,UL1 TR002529,P30 AG072976,R01 AG057739","PAR-19-373,RFA-AG-03-006/PAR-13-342/RFA-AG-16-018/RFA-AG-05-010/RFA-AG-95-004/RFA-AG-00-002/RFA-AG-11-005/PA-16-287/RFA-AG-91-002/PA-18-591,PAR-15-304/PA-18-591/PA-18-906,RFA-AG-21-019,PA-16-160"
662,ReadH2022a,2022,,,,,Psychotic Disorders|Schizophrenia,,,,
663,RinkE2022a,2022,,COVID-19 Adaptations in a CBPR trial among AI Youth part of the We Are Here Now study,CBPR,Community-Based Participatory Research,Reproductive Health,COVID-19 changes to the study of sexual and reproductive health disparities among American Indian youth,NIMHD ,Award # R01MD012761,
664,IvesC2022a,2022,,,,Surveys and Questionnaires|Environmental Exposures,Occupational Health,To assess the prevalence of environmental exposures in National Institutes of Health (NIH) public data repositories and resources and to assess the commonality of the data elements,"NINDS NIH HHS,NIEHS NIH HHS,FIC NIH HHS,FIC NIH HHS","R03 NS088021,R24 ES028479,U01 TW010087,U2R TW010104","RFA-NS-14-002,RFA-ES-16-010,RFA-TW-14-001,RFA-TW-14-002"
670,XingC2023a,2023,,A Randomized Clinical Trial of AB-free Kava,,Randomized Controlled Trials as Topic,Lung Neoplasms|Smoking Cessation|Tobacco Use Disorder,To assess the effect of AB-free Kava on tobacco dependence,"NIA NIH HHS,Florida Department of Health James and Esther King Biomedical Research Program","P30 AG028740,21K11","RFA-AG-06-001/RFA-AG-11-002/RFA-AG-16-011/RFA-OD-09-058/PA-18-906/RFA-AG-21-024,NA"
671,AsareE2022a,2022,40401|41301,"Acute pain epi sodes, acute chest syn drome, and pul mo nary throm bo em bo lism in preg nancy ",,Surveys and Questionnaries,"Acute Chest Syndrome|Anemia, Sickle Cell|Maternal Death|Pulmonary Embolism",Pregnancy in women with sickle cell dis ease (SCD),,,
672,BouazizG2022a,2022,,Social Isolation Monitoring of the Elderly,,Surveys and Questionnaries,Social Isolation,,,,
673,BrislinS2022a,2022,121601,Antisocial Personality Disorder|Pain,,Cohort Studies,Antisocial Personality Disorder|Pain,Pain processing and antisocial behavior,"NIMH NIH HHS,NIAAA NIH HHS","F31 MH122096,T32 AA007477","PA-19-195,PA-92-31/PA-18-403/PA-00-103/PA-06-468/PA-14-015"
674,BrownJ2022a,2022,,Validation of a CommunityPharmacy-Based Prescription Drug Monitoring Program Risk Screening Tool (CTN-0093:PharmScreen; ClinicalTrials.gov Identifier: NCT03936985),,Epidemiologic Studies | Clinical Trial,Depression|Opioid-Related Disorders|Pain,"to characterize pain, substance use, and health status as a function of depressive symptom level in individuals filling an opioid prescription at a community pharmacy.",NIDA NIH HHS,UG1 DA013732,PA-16-287/RFA-DA-15-008/PA-20-272/PA-18-591/RFA-DA-20-024
675,ChanN2022b,2022,,,,Secondary Data Analysis ,Social Determinants of Health,compare the availability of SDOH data between national data sources and health system data using transplant patients as a model of a complex surgical population.,,,
676,CharronE2022a,2022,,Prescription Drug Monitoring Program Risk Screening Tool (PHARMSCREEN) study,,Cross-Sectional Studies,Opioid-Related Disorders|Pain,examine relationships between pain severity and interference and substance use among patients filling opioid prescriptions,"NIDA NIH HHS,NIDA NIH HHS,NIDA NIH HHS","R01 DA051546,UG1 DA013732,UG1 DA049444","PA-20-183,PA-16-287/RFA-DA-15-008/PA-20-272/PA-18-591/RFA-DA-20-024,PA-20-272/RFA-DA-19-008"
677,CrewsD2022a,2022,,,,Intervention Research,Diabetes Mellitus|Kidney Diseases|Racism,,,,
678,DavidsonJ2022a,2022,11501|270301|280301|280501|290101|290501,,,Electronic Health Records|Surveys and Questionnaires,Social Determinants of Health,,"NCATS NIH HHS,FDA HHS","UL1 TR001872,U01 FD005978","PA-20-272/PAR-15-304/PAR-18-940,RFA-FD-21-017/RFA-FD-16-036/RFA-FD-13-034"
679,DeAndaS2022a,2022,,,,Clinical Trial,COVID-19/prevention & control,"To promote COVID-19 preventive attitudes and behaviors among Latinx individuals, researchers and community partners implemented a culturally tailored health education intervention across 12 Oregon counties","NIDCD NIH HHS,NIDA NIH HHS","K23 DC018033,P50 DA048756","PA-19-119,PA-18-591/PA-20-166/PA-20-135/PAR-18-224/PA-21-071/PA-20-272"
680,HeadenI2022a,2022,,,,report,Racism,This special report offers a set of key recommendations as a roadmap to transform perinatal health research to achieve health equity. ,"NIMHD NIH HHS,NINR NIH HHS","K01 MD015291,R01 NR014784","PA-19-126,RFA-NR-13-002/PA-21-268/PA-18-591/PA-19-056"
681,LeiblerJ2022a,2022,,"COVID-19 and CKD: Employment, Food Security and Healthcare in El Salvador",,Cohort Studies,"Renal Insufficiency, Chronic",To assess the vulnerability to and impact of the first wave of COVID-19 on participants in a cohort study of chronic kidney disease (CKD) in El Salvador.,"NIEHS NIH HHS,NIEHS NIH HHS,NIEHS NIH HHS","R01 ES027584,F31 ES030974,T32 ES014562","RFA-ES-15-020/PA-18-591,PA-18-671,PA-02-109/PA-11-184/PA-20-142/PA-16-152"
682,McElfishP2022a,2022,,Comparing community-driven COVID-19 vaccine distribution methods: Faith-based organizations vs. outpatient clinics,,Surveys and Questionnaires,COVID-19,To assess practical barriers to vaccination as the cause of differential vaccine uptake in minority and low socioeconomic communities. ,NIMHD NIH HHS,R01 MD013852,PA-20-135/PA-18-284/PA-18-591
683,MiladM2022a,2022,,,,,HIV Infections|Pediatric Obesity,"This was a two-phased, longitudinal analysis of children with and without HIV and the impact of COVID on physical activity, anxiety levels, and educational access.",NICHD NIH HHS,K23 HD088295,PA-14-049
684,MoiseN2022a,2022,,,,,,This was a literature review of the size and scope of available information on implementation science and equity in the context of reducing cardiovascular disease disparities.,HSRD VA,IK2 HX003176,HX-20-009
685,NiendamT2022a,2022,,Early Psychosis Intervention Network project,EPINET,,,This development an assessment battery using various outcome domains and measures to collect and harmonize data for early psychosis intervention and care,,,
686,PalsimonT2022a,2022,,,,Review,Post-traumatic stress disorder,This is a review of how effective Brainspotting (BSP) is in alleviating PTSD symptoms in women,,,
687,PanH2022a,2022,,,,,"Anemia, Sickle Cell",,NHLBI NIH HHS,OT3 HL147798,OTA-18-004
688,ParkV2022a,2022,,COVID-19 Effects on the Mental and Physical Health of AsianAmericans and Pacific Islanders Survey Study,COMPASS,SARS-CoV-2 | Ethnicity,Racism,The study used empirically evalauted COVID-19-related racial bias beliefs among Asian American and Native Hawaiian and Pacific Islander individuals and the factors associated with those beliefs,"NIA NIH HHS,NIA NIH HHS","R24 AG063718,R56 AG069130","PA-20-272/PA-18-591/PAR-18-749,PAR-19-070"
689,PeiZ2022a,2022,,Chinese Longitudinal HealthyLongevity Survey,CLHLS,Cohort Studies|Longitudinal Studies,Depression,The study aimed to investigate the relationship between dietary patterns anddepression in Chinese older adults.,NIA NIH HHS,R01 AG023627,PA-07-070
690,RousseauJ2022a,2022,,,,Surveys and Questionnaires,Asthma|Social Determinants of Health,To describe methods to approach application of data standards to integrate social determinants of health (SDoH) into EHRs through evaluation of a case of clinical decision support for pediatric asthma.,,,
691,TolmaE2022a,2022,,Youth Asset Study,YAS,Longitudinal Studies,Adolescent Behavior|Tobacco Use,"This study aimed to assess how the relationship between youth assets and future no-tobacco use among youth might differ according to race/ethnicity, neighborhood factors and socio-economic status.","NCI NIH HHS,Eunice Kennedy Shriver National Institute of Child Health &amp; Human Development,CDC HHS","P30 CA225520,R21HD061306,5 U01 DP000132","PA-20-227/PA-18-591/PAR-21-321/PA-20-272/PAR-17-095,PAR-07-380,RFA-DP-05-010"
692,WeissmanA2022a,2022,,,,clinical trials,COVID-19,"To facilitate data standardization across emerging studies, the National Heart, Lung, and Blood Institute (NHLBI) charged two groups with harmonizing data collection, and these groups collaborated to create a concise set of COVID-19 Common Data Elements (CDEs) for clinical research",,,
693,WenH2022a,2022,,Experiences with COVID-19 Pandemic in the Spinal Cord Injury Community,,Cross-Sectional Studies,Spinal Cord Injuries|COVID-19,Document theexperiencesofpeoplewithchronicspinal cordinjury(SCI)duringtheCOVID-19pandemic.,,,
694,ZdziarskaJ2022a,2022,911601,Adherence to prophylactic treatment in adult patients with severe hemophilia in Poland,,Cohort Studies,Hemophilia A|Hemophilia B,The aim of the study was to assess adherence to secondary prophylaxis in Polish adultswith severe hemophilia.,,,
697,AdinkrahE2023a,2023,,,,Surveys and Questionnaires,COVID-19,"The aim of this study was to examine demographic, socioeconomic, COVID-19-related, and health-related factors that correlate with delayed care in African American middle-aged and older adults with chronic disease.",,,
698,AlvaradoF2023a,2023,,,,Cross study analysis,Kidney Diseases,"Efforts to reassess the inclusion of race in kidney function estimating equations led to momentous action that included a National Kidney Foundation and American Society of Nephrology Task Force recommendation for a unifying approach to the estimation of glomerular filtration rate (GFR) through the implementation of the CKD-EPI creatinine and creatinine–cystatin C equations refit without the race variable in a population with 30%-40% Black persons. Twenty-six studies (10 for equation development and internal validation [n = 8,254] and 16 for external validation [n = 3,896]) were used to devise CKD-EPI2009. ",,,
699,AnastarioM2023a,2023,,"Nen ŨnkUmbi/EdaHiYedo (“We Are Here Now,” or NE)",NE,Secular trend,Reproductive Health|Sexual Behavior|Sexually Transmitted Diseases,"an intervention to prevent STIs, HIV, HCV, and teen pregnancy among Assiniboine and Sioux youth of the Fort Peck Reservation in the state of Montana in the USA",NIMHD NIH HHS,R01MD012761,PAR-14-260
700,ArminJ2023a,2023,70901,,,community-engaged research,Cervical Cancer|Breast Cancer,"This study aims to assess the feasibility and acceptability of My Health My Choice (MHMC), anadaptation of the Women Be Healthy 2 program. There are 2 parts to the study: adaptation of theWomen Be Healthy 2 program and feasibility and acceptability testing of MHMC.",,,
701,BartT2023a,2023,10201|11002|11801|11901|210302|270301|270501|281201,,,Reproducibility of Results|Surveys and Questionnaires,Language|Psychotic Disorders,,,,
702,BenjaminE2023a,2023,,,,Workshop Report,Atrial Fibrillation|Social Determinants of Health,This workshop report identifies multiple critical research questions and approaches to catalyze social determinants of health research that adddress the distinctive aspects of atrial fibriallation.,"NHLBI NIH HHS,NIA NIH HHS,NHLBI NIH HHS,NIA NIH HHS,NIDDK NIH HHS,NHLBI NIH HHS,NIMHD NIH HHS,NHLBI NIH HHS,NHLBI NIH HHS,NHLBI NIH HHS,NHLBI NIH HHS,NCATS NIH HHS,NIA NIH HHS,NHLBI NIH HHS,NHLBI NIH HHS,NHLBI NIH HHS,NHLBI NIH HHS,NHLBI NIH HHS,NHLBI NIH HHS,NIA NIH HHS,NIMHD NIH HHS,NHLBI NIH HHS,NHLBI NIH HHS,NIMHD NIH HHS,NHLBI NIH HHS,NIMHD NIH HHS,NHLBI NIH HHS","R01 HL128914,R21 AG069435,R01 HL116690,R01 AG062180,R01 DK103612,R01 HL137338,U54 MD012530,R01 HL141434,R01 HL142834,K24 HL160527,R01 HL157051,UL1 TR001117,R01 AG066010,R01 HL143010,R01 HL153607,R25 HL135304,T32 HL120822,R01 HL146059,R01 HL127215,R01 AG067557,R01 MD013493,K24 HL148521,R01 HL092577,R01 MD011606,K01 HL142847,P50 MD017351,R33 HL144669","PA-13-302,PA-18-850,PA-11-260/PA-16-160,PA-18-849,PAR-12-265,PA-18-906/PA-16-160,PA-18-906/PA-20-272/RFA-MD-17-005,PA-18-484,PA-18-591/PA-18-484,PA-20-186,PA-20-185,RFA-TR-12-006,PA-19-056,PA-14-334/PA-18-722,PA-20-185,RFA-HL-16-008,PA-11-184/PA-18-403,PA-18-345,PA-13-292,PAR-19-070,RFA-MD-18-002,PA-18-394,PA-11-260/PA-16-160/PA-20-185/PA-07-070,PA-16-160,RFA-HL-16-006/PA-18-590,RFA-MD-21-007,PAR-18-406/PA-20-166"
703,BryantA2023a,2023,960101,,,Pilot Projects,"Depression, Postpartum",To determine whether a self-care mobile tool has the potential to address significant health outcomes related to maternal morbidity and mortality.,"National Institute on Minority Health and Health Disparities,National Institute on Minority Health and Health Disparities","R43MD014923-01,R43MD014923-01S1","NA,NA"
704,ColaizziJ2023a,2023,11102|180402,,,Biomedical Research | Behavior Research | neuroimaging,Cues|Reward,"determine whether sign-tracking , or the degree to which incentive motivational value is attributed to reward cues, is associated with externalizing-type behaviors and defcits in executive control",NIH HHS,P20 GM121312,PAR-14-035
705,EkweghT2023a,2023,,,,Cross-Sectional Studies|Telemedicine,COVID-19,"In response to the increased need for designing effective interventional strategies to promote appropriate telehealth utilization among African Americans, this study examined the frequency and correlates of telehealth utilization since the onset of the COVID-19 pandemic among a sample of underserved African Americans aged 55 years and older residing in the South Los Angeles, California.","NIMHD NIH HHS,NIMHD NIH HHS","U54 MD007598,R25 MD007610","PAR-13-279/RFA-MD-18-012/PAR-08-262/PA-20-272/PA-18-591,PAR-11-325/PAR-16-350/PAR-21-347"
706,EvansM2023a,2023,,,,Biomedical Research,COVID-19,"This study surveyed Mississippians on their willingness to take the vaccine or not, and in particular, investigated political ideology as a reason for vaccine hesitancy. ",NIGMS NIH HHS,P20 GM103476,PAR-17-160/PAR-12-205/PAR-20-102/PAR-08-150
707,FazeliP2023a,2023,,PROSPER-HIV,PROSPER-HIV,Cross-Sectional Studies,Cognition|Executive Function|HIV Infections,Examines the association between physical activity and cognitive functioning people with HIV.,"NINR NIH HHS,NIH HHS,NIH HHS","R01 NR018391,3R01-NR018391-02S2,3R01-NR018391-02S2","PA-18-590/PA-18-591/PA-18-906/PA-18-484,NA,NA"
708,FindleyP2023a,2023,,,,Biomedical Research|Holistic Health,Health,"Performed a literature review to identify US national public-use data sets, then evaluated whether the datasets include variables associated with whole health.","NIMHD NIH HHS,NIGMS NIH HHS","U54 MD006882,U54 GM104942","PA-20-272/RFA-MD-17-005,PA-20-135/PA-18-935/PAR-14-303/PA-20-272/PAR-11-229/PAR-20-175"
709,GoldsteinE2023a,2023,,,,Cross-Sectional Studies,"Mental Health|Stress Disorders, Post-Traumatic","Examines the relationship between COVID-19 pandemic and PTSD, trauma, and mental health among university employees.",,,
710,HarrisK2023a,2023,,,,Cross-Sectional Studies|Reproducibility of Results|Surveys and Questionnaires,"Mental Disorders|Suicidal Ideation|Suicide|Suicide, Attempted",Developed and tested a publicly available Suicidality Scale and reviewed and compared available measures,,,
711,KringleE2023a,2023,21501,ENGAGE-2,ENGAGE-2,,,"Used previous comorbid obesity and depressive symptoms trial data and characterized step count trajectories to find association with weight, depression, and anxiety",,,
712,LiuJ2023a,2023,740601,,,,Smoking|Vaping,Examined relationship and impact of e-cigarette advertising and product use intention among young adults,"NCI NIH HHS,NCI NIH HHS,NCI NIH HHS,NCI NIH HHS,NIDA NIH HHS,NCI NIH HHS,NCI NIH HHS","K99 CA260718,T32 CA229114,T32 CA172009,R00 CA260718,R00 DA046563,T32 CA057711,L60 CA264533","RFA-OD-20-010,PA-16-152,PA-18-403,RFA-OD-20-010,PA-20-272/PA-18-397,PA-18-403,NA"
713,NozadiS2023a,2023,,,,Surveys and Questionnaires,COVID-19,Effects of COVID-19 related financial and social hardships on the development of children under four. ,"NIH HHS,NIH HHS,NIH HHS,NIH HHS,NIH HHS,NIH HHS,NIH HHS,NIH HHS,NIH HHS,NIH HHS,NIH HHS,NIH HHS,NIH HHS,NIH HHS,NIH HHS","U2C OD023375,U24 OD023382,UH3 OD023251,U24 OD023319,UH3 OD023344,UH3 OD023279,UH3 OD023289,UH3 OD023305,UH3 OD023389,UH3 OD023272,UH3 OD023342,UH3 OD023349,UH3 OD023244,UH3 OD023320,UH3 OD023271","PA-20-272/PA-18-591/RFA-OD-16-006,RFA-OD-16-005,RFA-OD-16-004/PA-20-166,PA-18-591/PA-20-272/RFA-OD-16-003,PA-18-591/RFA-OD-16-004,RFA-OD-16-004/PA-18-592/PA-18-591/PA-20-272,PA-18-591/RFA-OD-16-004,PA-18-591/RFA-OD-16-004,PA-18-591/RFA-OD-16-004/PA-20-166,RFA-OD-16-004/PA-18-817/PA-20-272/PA-21-071/PA-20-166,RFA-OD-16-004,RFA-OD-16-004,RFA-OD-16-004,RFA-OD-16-004,PA-18-591/RFA-OD-16-004"
714,ObisesanO2023a,2023,,,,Surveys and Questionnaires,E-Cigarette,"Pod-based e-cigarette use, socio-behavioral correlates, predisposing factors, and addictive behaviors among young adult pod-mod users. ",,,
715,OrlovaE2022a,2022,,,,Genome-Wide Association Study|Longitudinal Studies,Taste,"To provide insight into early childhood caries genetic architecture, underscore the importance of host-microbial interaction in caries risk, and identify novel risk genes. ","Wellcome Trust,NIH HHS,NIH HHS,NIH HHS,NIH HHS,NIH HHS","217065/Z/19/Z,R01-DE014899,1-U01-DE018903,X01-HG009878,P30-DE10126,R01-DE09551","NA,PA-13-302/PA-07-070,RFA-HG-06-033,NA,NA,NA"
716,PascaleA2023a,2023,,,,"Outcome Assessment, Health Care","Anemia, Sickle Cell|Pain",Investigated pain metrics and health outcomes in youth with Sickle Cell Disease,NHLBI NIH HHS,K01 HL103155,RFA-HL-10-012
717,PengS2023a,2023,,The Social Networks and Alzheimer Disease Study,SNAD,,,Test the effectiveness and reliability of random sampling in network studies to reduce the burden of respondents,"NIA NIH HHS,NIA NIH HHS,NCATS NIH HHS,NIA NIH HHS,NIA NIH HHS","R01 AG070931,P30 AG010133,UL1 TR002529,R01 AG057739,P30 AG072976","RFA-AG-11-005/PAR-13-342/RFA-AG-16-018/RFA-AG-05-010/RFA-AG-95-004/RFA-AG-03-006/RFA-AG-00-002/PA-16-287/PA-18-591/RFA-AG-91-002,RFA-AG-21-019,PA-16-160,PAR-19-373"
718,ReedD2023a,2023,10101|10601|30703|40301|110101|140301|151401,,,,Glaucoma,"Improve understanding of intraocular pressure by identifying systemic and ocular characteristics of healthy eyes, ocular biometrics, and aqueous humor dynamics","NEI NIH HHS,NCATS NIH HHS,NHGRI NIH HHS","R01 EY022124,UL1 TR000433,U41 HG007050","PA-10-067/PA-18-351,RFA-RM-10-020,PAR-14-191/PAR-11-095/PA-20-272/PA-18-591"
719,Rodriguez-RabassaM2023a,2023,,,,Cross-Sectional Studies,COVID-19,Understanding the social determinants of health-mediated stressors of COVID-19 pandemic,NIMHD NIH HHS,U54 MD007579,PA-18-935/RFA-MD-18-012/PA-20-272/PA-21-071
720,SarfanL2023a,2023,30301|30804|31302|640105,,,Randomized Controlled Trials as Topic,Mental Disorders|Mental Health,Protocol for Transdiagnostic intervention for sleep and circadian dysfunction,"NIMH NIH HHS,NIMH NIH HHS","R01 MH120147,R01MH120147",PA-20-222/RFA-MH-18-701
721,StitesS2023a,2023,11801,Commentary/Review,,Systematic Review,Alzheimer Disease|Dementia|Gender Identity|Sex,To identify measures of gender and biological sex that may be useful to researchers studyingAlzheimer’s disease and Alzheimer’s disease related dementias (AD/ADRD).,NIA NIH HHS,K23 AG065442,PA-20-272/PA-19-119
722,SullivanS2023a,2023,,,,Systematic Review,Suicidal Ideation|Suicide,,,,
723,TakaseM2023a,2023,30604,The Tohoku Medical MegabankCommunity-Based Cohort Study,TMM CommCohort Study,Cohort Studies|Cross-Sectional Studies,Hypertension,To investigage the associations between lung function and hypertension in a Japanese population.,,,
724,WatsonD2023a,2023,,,,Personality Disorders,Antisocial Personality Disorder|Personality Disorders,"To critique the current state of methodological rigor in contemporary personality pathology research, with emphasis on challenges in study design, assessment, and data analysis caused by two problems: comorbidity and heterogeneity.",NIMH NIH HHS,R01 MH083830,PA-07-070
725,ZhangA2023a,2023,,,,"Cross-Sectional Studies|Outcome Assessment, Health Care",Mental Health|Neoplasms,"To investigate socioeconomic, behavioural and healthcare deliveryfactors that are associated with health outcomes of cancer patients during theCOVID-19 pandemic, especially among underserved cancer patients.",Case Western Reserve University COVID-19 Pilot Program and CASE Comprehensive Cancer Center,,
